user_id,bundle_id,bundle_name,total_games,owned_games,missing_games,ownership_ratio,missing_game_ids
50899161,570,BioShock Triple Pack,3,1,2,0.3333333333333333,"['8850', '8870']"
50899161,571,Sid Meier's Civilization Anthology,5,1,4,0.2,"['65980', '8930', '3900,3990,8800,16810', '353830']"
50899161,594,Meridian4 Publisher Bundle,28,1,27,0.03571428571428571,"['223313', '11340', '352520', '11360', '11240', '11330', '2540', '223314', '223320', '345130', '11370', '223316', '223319', '312960', '46520', '335080', '371510', '315260', '223315', '223321', '298140', '321920', '223317', '46410', '223318', '355590', '19200']"
50899161,624,Killing Floor 1 Complete Your Set!,22,1,21,0.045454545454545456,"['35425', '35417', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '210944', '210936', '258752', '210933', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
50899161,627,Tripwire Complete Bundle,27,2,25,0.07407407407407407,"['35425', '35417', '35460', '210934', '210932', '210937', '232090', '210943', '1256', '258751', '309990', '1257', '234510', '210944', '210936', '258752', '210933', '1200', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
50899161,655,Headup Games Complete,32,1,31,0.03125,"['319850', '303260', '369180', '391080', '293600', '46400', '406940', '251430', '338320', '405050', '419080', '433840', '46570', '336030', '46450', '277510', '261720', '46540', '46440', '279990', '378490', '264730', '363940', '284040', '310850', '363960', '265120', '305500', '388420', '400770', '315320']"
50899161,665,Valve Complete Pack,19,2,17,0.10526315789473684,"['620', '300', '420', '240', '280,360', '400', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '50']"
50899161,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
50899161,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
50899161,712,Broken Sword: Complete Pack,5,1,4,0.2,"['316160', '262940', '33610', '57640']"
50899161,730,Amanita Bundle,6,1,5,0.16666666666666666,"['40720', '455370', '421120', '207690', '40703']"
50899161,761,World of Magicka Bundle,28,2,26,0.07142857142857142,"['73119', '73095', '73097', '393831', '73058', '42918', '73037', '73091', '73033', '73035', '73115', '73054', '73036', '73031', '73093', '73120', '266740', '73098', '73057', '393830', '73092', '73096', '73030', '414651', '73039', '255980']"
50899161,769,Worms Collection,20,5,15,0.25,"['22630', '22633', '70616', '22600', '200170', '235230', '200189', '22632', '200185', '22631', '22634', '200188', '70640', '217200', '70617']"
50899161,824,Age of Wonders Franchise,7,2,5,0.2857142857142857,"['299230', '329530', '275560', '226840', '61510']"
51041,1271,New World Collection,2,1,1,0.5,['447820']
51041,1390,M2H Bundle,3,1,2,0.3333333333333333,"['423810', '343440']"
51041,364,Eidos Anthology,88,1,87,0.011363636363636364,"['216416', '225020', '35135', '28000', '265191', '6850', '208792', '208799', '225320', '224920', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '8190', '216414', '216411', '242960', '238010', '211740', '208813', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '6880', '318872', '258180', '35080', '216418', '208796', '28012', '211600', '8140', '208814', '6980', '6900', '239160', '203160', '6910', '35137', '224940', '208810', '224300', '247430', '6860', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
51041,536,"Borderlands ""Take Over Your Life Bundle""",8,2,6,0.25,"['8990', '65920', '40940', '8980', '330830', '50110']"
51041,612,The Elder Scrolls V: Skyrim + Add-Ons,4,1,3,0.25,"['211720', '220760', '226880']"
51041,627,Tripwire Complete Bundle,27,1,26,0.037037037037037035,"['35425', '35417', '35460', '35480', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '234510', '210944', '210936', '258752', '210933', '1250', '1200', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
51041,664,Half-Life Complete,8,1,7,0.125,"['420', '280,360', '130', '70', '20', '380,320', '50']"
51041,665,Valve Complete Pack,19,2,17,0.10526315789473684,"['620', '300', '420', '240', '280,360', '400', '40', '60', '500', '130', '70', '550', '20', '30', '380,320', '10,80', '50']"
51041,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
51041,704,Borderlands Triple Pack,7,2,5,0.2857142857142857,"['8990', '65920', '40940', '8980', '50110']"
51041,761,World of Magicka Bundle,28,1,27,0.03571428571428571,"['73119', '73095', '73097', '393831', '73058', '42918', '73037', '73091', '73033', '73035', '73115', '73054', '73036', '73031', '73093', '73120', '266740', '73098', '73057', '238370', '393830', '73092', '73096', '73030', '414651', '73039', '255980']"
51134243,1033,The Codemasters Complete Collection,56,1,55,0.017857142857142856,"['226580', '12710', '208500', '203680', '286570', '220811', '220801', '12790', '221167', '255692', '220804', '255220', '221164', '289021', '289022', '255690', '11450', '220809', '12810', '282092', '44360', '221161', '287260', '11560', '221165', '306670', '220802', '289023', '220805', '44310', '220813', '282090', '12750', '11590', '12770', '221166', '220806', '287340', '289024', '310560', '289025', '289020', '220812', '12830', '255691', '221160', '220803', '220807', '391040', '201700', '44340', '282091', '221162', '221168', '321040']"
51134243,1114,Dead Rising Triple Pack,3,1,2,0.3333333333333333,"['45770', '427190']"
51134243,1420,2016 Capcom Collector's Bundle,37,2,35,0.05405405405405406,"['235210', '234210', '381712', '353050', '21640', '450001', '339340', '381713', '233920', '223792', '45775', '45773', '236570', '232590', '45776', '390340', '353052', '353051', '234250', '234230', '223790', '233940', '220440', '233960', '450000', '45770', '232570', '381711', '232550', '353053', '45774', '226720', '381710', '232530', '223793']"
51134243,1433,Resident Evil 4/5/6,3,1,2,0.3333333333333333,"['21690', '254700']"
51134243,1437,Dead Rising Collector's Pack,12,2,10,0.16666666666666666,"['45770', '45776', '353053', '353052', '45774', '353050', '45775', '45773', '353051', '427190']"
51134243,364,Eidos Anthology,88,3,85,0.03409090909090909,"['216416', '225020', '35135', '28000', '265191', '6850', '208792', '208799', '225320', '224920', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '216414', '216411', '242960', '238010', '211740', '208813', '203140', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '6880', '318872', '258180', '35080', '216418', '208796', '28012', '211600', '8140', '208814', '6980', '6900', '6910', '35137', '224940', '208810', '224300', '247430', '6860', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
51134243,365,Digital Homicide Super Bundle,21,1,20,0.047619047619047616,"['491250', '344750', '383030', '473630', '473580', '516230', '473650', '329950', '473640', '392870', '407730', '373110', '407750', '473620', '392050', '486340', '457930', '457940', '314700', '407740']"
51134243,482,Telltale Collection,48,2,46,0.041666666666666664,"['94500', '31260', '201830', '8200', '8260', '250320', '456630', '261030', '207620', '31290', '429570', '31250', '94530', '31220', '94620', '8300', '31230', '8270', '8380', '8210', '8220', '330840', '8360', '31210', '8230', '8290', '8250', '8330', '8370', '31200', '94520', '94610', '8240', '31180', '94510', '8280', '31270', '94590', '376870', '31170', '207610', '31190', '31240', '330830', '8340', '8350']"
51134243,574,Sakura Bundle,9,1,8,0.1111111111111111,"['402180', '517000', '377680', '375200', '421700', '407980', '407330', '342380']"
51134243,624,Killing Floor 1 Complete Your Set!,22,1,21,0.045454545454545456,"['35425', '35417', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '210944', '210936', '258752', '210933', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
51134243,627,Tripwire Complete Bundle,27,3,24,0.1111111111111111,"['35425', '35417', '35460', '35480', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '234510', '210944', '210936', '258752', '210933', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
51134243,664,Half-Life Complete,8,6,2,0.75,"['380,320', '280,360']"
51134243,665,Valve Complete Pack,19,16,3,0.8421052631578947,"['380,320', '10,80', '280,360']"
51134243,670,Counter-Strike 1 Anthology,4,3,1,0.75,"['10,80']"
51134243,676,Counter-Strike Complete,3,2,1,0.6666666666666666,"['10,80']"
51134243,695,The Complete GRID Bundle,23,1,22,0.043478260869565216,"['255692', '221167', '289021', '255220', '221164', '289022', '255690', '282092', '221161', '221165', '289023', '282090', '12750', '221166', '289024', '289025', '255691', '221160', '282091', '221162', '221168', '289020']"
51134243,710,Resident Evil/Biohazard Collector's Pack,34,1,33,0.029411764705882353,"['320388', '320372', '320361', '320385', '229626', '320352', '320362', '229630', '229622', '229629', '320382', '320383', '287290', '352000', '319810', '320371', '320353', '229628', '320387', '229621', '229627', '320381', '320384', '320351', '320360', '320386', '320380', '21690', '254700', '320363', '320370', '320350', '222480']"
51134243,827,Goat Simulator: GOATY,5,1,4,0.2,"['463720', '335350', '425840', '344450']"
512356,1011,Two Tribes Complete Pack!,4,2,2,0.5,"['38740', '201420']"
512356,1085,Microblast Games Bundle,6,2,4,0.3333333333333333,"['450470', '448070', '306160', '343360']"
512356,1144,Buka Post Apocalyptic Collection,5,1,4,0.2,"['285500', '286810', '285520', '289600']"
512356,1231,Pan-Pan: Planetary Pack,4,1,3,0.25,"['508271', '471920', '508270']"
512356,1265,Classic Wargames,4,1,3,0.25,"['302320', '283020', '305390']"
512356,1271,New World Collection,2,1,1,0.5,['447820']
512356,1379,Guns of Icarus Online + Alliance Collector's Edition Bundle,3,1,2,0.3333333333333333,"['252590', '217810,217811']"
512356,1433,Resident Evil 4/5/6,3,1,2,0.3333333333333333,"['21690', '221040']"
512356,169,Space Bundle,3,1,2,0.3333333333333333,"['351490', '391420']"
512356,227,The Big One,24,3,21,0.125,"['314020', '461640', '380020', '463350', '391420', '434420', '351490', '371670', '263980', '351150', '306040', '391260', '291010', '317250', '429700', '394540', '397500', '396360', '407230', '295690', '340070']"
512356,263,Bad Company 2 Bundle,3,1,2,0.3333333333333333,"['24963', '47880']"
512356,270,EA Racing Pack,5,1,4,0.2,"['47870', '47920', '24870', '24740']"
512356,303,The Solus Project + The Ball,2,1,1,0.5,['313630']
512356,309,Depth Hunter - GAME AND 3 DLC,4,1,3,0.25,"['361880', '331300', '321510']"
512356,339,Interstellar Bundle,4,1,3,0.25,"['463350', '351490', '391420']"
512356,353,DnS Complete Bundle,4,1,3,0.25,"['27940', '27900', '211280']"
512356,364,Eidos Anthology,88,13,75,0.14772727272727273,"['208810', '216416', '225020', '211740', '208813', '35102', '224300', '35135', '265191', '208790', '208795', '7000', '289690', '208818', '208792', '216412', '208799', '208808', '216417', '225320', '208791', '318872', '224920', '208812', '35136', '35130', '35080', '225000', '35101', '216418', '208797', '208800', '8170', '208809', '225300', '208796', '35138', '8000', '28012', '216421', '28010', '224960', '208793', '216413', '224980', '216415', '8140', '216419', '35090', '208798', '208806', '208814', '216420', '6870', '216414', '35083', '259900', '265193', '6980', '265192', '216411', '242960', '208811', '238010', '239160', '203160', '35137', '35091', '35089', '224940', '318870', '28011', '318871', '208817', '208807']"
512356,365,Digital Homicide Super Bundle,21,1,20,0.047619047619047616,"['491250', '344750', '383030', '473630', '473580', '516230', '473650', '388870', '473640', '407730', '392870', '373110', '407750', '473620', '392050', '486340', '457930', '457940', '314700', '407740']"
512356,399,SHMUPers Bundle,3,2,1,0.6666666666666666,['295690']
512356,406,Monster Mayhem Bundle,9,1,8,0.1111111111111111,"['377290', '291010', '463350', '405610', '434420', '461640', '380020', '340070']"
512356,435,Meridian4 Action-Adventure Bundle,5,1,4,0.2,"['298140', '352520', '334070', '11370']"
512356,496,The Witcher Trilogy,3,2,1,0.6666666666666666,['292030']
512356,533,Rebellion Anthology,35,5,30,0.14285714285714285,"['397350', '63398', '3720', '305181', '305185', '305184', '210561', '301640', '305186', '63399', '7020', '305187', '254820', '305180', '3710', '254880', '312740', '222021', '326431', '254840', '238090', '404040', '312690', '254920', '326430', '254860', '305183', '305182', '312680', '281940']"
512356,535,Frozenbyte Collection 2016,6,2,4,0.3333333333333333,"['319910', '425210', '35700', '35720']"
512356,542,Meridian4 Action Bundle,5,2,3,0.4,"['371510', '11340', '46520']"
512356,543,Meridian4 Arcade Bundle,5,1,4,0.2,"['321920', '345130', '11330', '335080']"
512356,560,Awesome Games Bundle,3,2,1,0.6666666666666666,['257990']
512356,594,Meridian4 Publisher Bundle,28,6,22,0.21428571428571427,"['223313', '11340', '352520', '11240', '11330', '223314', '223320', '345130', '11370', '223316', '223319', '312960', '46520', '335080', '371510', '223315', '223321', '298140', '321920', '223317', '223318', '355590']"
512356,624,Killing Floor 1 Complete Your Set!,22,1,21,0.045454545454545456,"['35425', '35417', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '210944', '210936', '258752', '210933', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
512356,627,Tripwire Complete Bundle,27,5,22,0.18518518518518517,"['35425', '35417', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '234510', '210944', '210936', '258752', '210933', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
512356,655,Headup Games Complete,32,1,31,0.03125,"['319850', '250460', '303260', '369180', '391080', '293600', '46400', '406940', '251430', '338320', '405050', '419080', '433840', '46570', '336030', '46450', '277510', '261720', '46540', '279990', '378490', '264730', '363940', '284040', '310850', '363960', '265120', '305500', '388420', '400770', '315320']"
512356,664,Half-Life Complete,8,6,2,0.75,"['380,320', '280,360']"
512356,665,Valve Complete Pack,19,16,3,0.8421052631578947,"['380,320', '10,80', '280,360']"
512356,670,Counter-Strike 1 Anthology,4,3,1,0.75,"['10,80']"
512356,676,Counter-Strike Complete,3,2,1,0.6666666666666666,"['10,80']"
512356,710,Resident Evil/Biohazard Collector's Pack,34,1,33,0.029411764705882353,"['320388', '320372', '320361', '320385', '221040', '229626', '320352', '320362', '229630', '229622', '229629', '320382', '320383', '287290', '352000', '319810', '320371', '320353', '229628', '320387', '229621', '229627', '320381', '320384', '320351', '320360', '320386', '320380', '21690', '320363', '320370', '320350', '222480']"
512356,727,Merge Games Mega Bundle,33,2,31,0.06060606060606061,"['307760', '299250', '275080', '6800', '318220', '324760', '352950', '277450', '277460', '405720', '315540', '6810', '362830', '403980', '407830', '331610', '381120', '390870', '277470', '6830', '410440', '277490', '277500', '306680', '315550', '342300', '6840', '200130', '373360', '383750', '411590']"
512356,747,Night Bundle,3,1,2,0.3333333333333333,"['424830', '358880']"
512356,827,Goat Simulator: GOATY,5,1,4,0.2,"['463720', '335350', '425840', '344450']"
512356,832,NEOGEO Bundle,6,2,4,0.3333333333333333,"['366230', '366270', '366280', '366260']"
512356,913,Winter Wolves RPGs Bundle,8,1,7,0.125,"['270700', '291050', '354190', '294330', '333390', '333710', '275240']"
512356,914,Winter Wolves Games Collection,31,1,30,0.03225806451612903,"['307500', '317290', '291050', '294330', '290990', '293920', '270700', '314200', '307190', '435760', '317540', '305480', '309940', '294340', '302950', '333390', '305490', '275240', '435260', '451640', '311680', '451680', '317550', '484810', '333710', '291030', '317300', '354190', '482990', '350490']"
512356,995,Libredia XXL Adventure Bundle,10,1,9,0.1,"['288630', '276440', '288500', '299020', '368880', '277540', '277560', '283470', '372890']"
512am,482,Telltale Collection,48,2,46,0.041666666666666664,"['94500', '31260', '201830', '8200', '8260', '250320', '456630', '31290', '207620', '429570', '31250', '94530', '31220', '94620', '8300', '31280', '31230', '8270', '8380', '8210', '8220', '330840', '8360', '31210', '8230', '8290', '8250', '8330', '8370', '31200', '94520', '234710', '8240', '94610', '31180', '94510', '8280', '31270', '94590', '376870', '31170', '31190', '31240', '330830', '8340', '8350']"
512am,665,Valve Complete Pack,19,2,17,0.10526315789473684,"['620', '300', '420', '280,360', '400', '40', '60', '500', '130', '220', '70', '550', '20', '30', '380,320', '10,80', '50']"
512am,676,Counter-Strike Complete,3,2,1,0.6666666666666666,"['10,80']"
512am,682,Source Multiplayer Pack,3,1,2,0.3333333333333333,"['300', '320']"
512am,765,Don't Starve MEGA PACK,4,2,2,0.5,"['393010', '282470']"
513659145,665,Valve Complete Pack,19,1,18,0.05263157894736842,"['620', '300', '420', '240', '280,360', '400', '40', '60', '500', '130', '220', '70', '550', '20', '30', '380,320', '10,80', '50']"
513659145,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
513659145,93,Hero Siege Complete,4,1,3,0.25,"['385511', '331181', '312290']"
51564210333,1033,The Codemasters Complete Collection,56,1,55,0.017857142857142856,"['226580', '12710', '208500', '203680', '286570', '220811', '220801', '12790', '221167', '255692', '220804', '255220', '221164', '289021', '289022', '255690', '11450', '220809', '12810', '282092', '44360', '221161', '287260', '11560', '221165', '306670', '220802', '289023', '220805', '44310', '220813', '282090', '12750', '11590', '12770', '221166', '220806', '287340', '289024', '310560', '289025', '289020', '220812', '12830', '255691', '221160', '220803', '220807', '391040', '201700', '44340', '282091', '221162', '221168', '321040']"
51564210333,1128,Zonitron Productions Complete Pack,15,3,12,0.2,"['462370', '460660', '432150', '447880', '331710', '505440', '395980', '385200', '516700', '368900', '410590', '354850']"
51564210333,1217,Back To Basics Mixer Bundle 2,5,1,4,0.2,"['412600', '363490', '497050', '487220']"
51564210333,1266,Alister Software bundle,2,1,1,0.5,['451880']
51564210333,256,The Sims 3 Bundle,4,1,3,0.25,"['47930', '47898', '223594']"
51564210333,257,16Bit Nights Bundle,3,1,2,0.3333333333333333,"['428950', '473560']"
51564210333,261,Back To Basics Sci Fi Bundle,7,1,6,0.14285714285714285,"['363490', '493650', '391070', '485330', '410210', '466840']"
51564210333,309,Depth Hunter - GAME AND 3 DLC,4,1,3,0.25,"['361880', '331300', '321510']"
51564210333,364,Eidos Anthology,88,1,87,0.011363636363636364,"['216416', '225020', '35135', '28000', '265191', '6850', '208792', '208799', '225320', '224920', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '216414', '216411', '242960', '238010', '211740', '208813', '203140', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '6880', '318872', '258180', '35080', '216418', '208796', '28012', '211600', '8140', '208814', '6980', '6900', '239160', '203160', '6910', '35137', '224940', '208810', '224300', '247430', '6860', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
51564210333,413,Fun with Physics Bundle,5,1,4,0.2,"['355150', '396360', '371670', '391420']"
51564210333,655,Headup Games Complete,32,1,31,0.03125,"['250460', '319850', '369180', '391080', '293600', '46400', '406940', '251430', '338320', '405050', '419080', '433840', '46570', '336030', '46450', '277510', '261720', '46540', '46440', '279990', '378490', '264730', '363940', '284040', '310850', '363960', '265120', '305500', '388420', '400770', '315320']"
51564210333,665,Valve Complete Pack,19,3,16,0.15789473684210525,"['300', '420', '240', '280,360', '50', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '730']"
51564210333,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
51564210333,680,Zonitron Productions Mixed Pack,4,1,3,0.25,"['410590', '432150', '368900']"
51564210333,695,The Complete GRID Bundle,23,1,22,0.043478260869565216,"['255692', '221167', '289021', '255220', '221164', '289022', '255690', '282092', '221161', '221165', '289023', '282090', '12750', '221166', '289024', '289025', '255691', '221160', '282091', '221162', '221168', '289020']"
51564210333,761,World of Magicka Bundle,28,1,27,0.03571428571428571,"['73119', '73095', '73097', '393831', '73058', '42918', '73037', '73091', '73033', '73035', '73115', '73054', '73036', '73031', '73093', '73120', '266740', '73098', '73057', '238370', '393830', '73092', '73096', '73030', '414651', '73039', '255980']"
51564210333,765,Don't Starve MEGA PACK,4,2,2,0.5,"['393010', '282470']"
51564210333,827,Goat Simulator: GOATY,5,1,4,0.2,"['463720', '335350', '425840', '344450']"
519130312,1033,The Codemasters Complete Collection,56,1,55,0.017857142857142856,"['226580', '12710', '208500', '203680', '286570', '220811', '220801', '12790', '221167', '255692', '220804', '289021', '221164', '289022', '255690', '11450', '220809', '12810', '282092', '44360', '44350', '221161', '287260', '11560', '221165', '306670', '220802', '289023', '220805', '44310', '220813', '282090', '12750', '11590', '12770', '221166', '220806', '287340', '289024', '310560', '289025', '289020', '220812', '12830', '255691', '221160', '220803', '220807', '391040', '201700', '44340', '282091', '221162', '221168', '321040']"
519130312,1271,New World Collection,2,1,1,0.5,['447820']
519130312,364,Eidos Anthology,88,2,86,0.022727272727272728,"['216416', '225020', '35135', '28000', '265191', '6850', '208792', '208799', '225320', '224920', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '216414', '216411', '242960', '238010', '211740', '208813', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '6880', '318872', '258180', '35080', '216418', '208796', '28012', '211600', '8140', '208814', '6980', '6900', '239160', '203160', '6910', '35137', '224940', '208810', '224300', '247430', '6860', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
519130312,376,Sid Meier's Civilization V: Complete,16,1,15,0.0625,"['16863', '235580', '16866', '99611', '99610', '99614', '16870', '16862', '99612', '235584', '235585', '16867', '16860', '16861', '16868']"
519130312,536,"Borderlands ""Take Over Your Life Bundle""",8,1,7,0.125,"['8990', '261640', '65920', '40940', '8980', '330830', '50110']"
519130312,569,Adam DeLease Bundle,2,1,1,0.5,['473450']
519130312,571,Sid Meier's Civilization Anthology,5,1,4,0.2,"['65980', '3910', '3900,3990,8800,16810', '353830']"
519130312,574,Sakura Bundle,9,1,8,0.1111111111111111,"['402180', '517000', '377680', '375200', '421700', '407980', '407330', '342380']"
519130312,612,The Elder Scrolls V: Skyrim + Add-Ons,4,1,3,0.25,"['211720', '220760', '226880']"
519130312,651,Adult Swim Games,14,1,13,0.07142857142857142,"['250260', '275200', '327510', '247240', '327520', '312510', '238530', '238630', '306440', '327500', '312530', '340000', '247140']"
519130312,665,Valve Complete Pack,19,2,17,0.10526315789473684,"['620', '300', '420', '240', '280,360', '400', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '50']"
519130312,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
519130312,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
519130312,695,The Complete GRID Bundle,23,1,22,0.043478260869565216,"['255692', '221167', '289021', '221164', '289022', '255690', '282092', '44350', '221161', '221165', '289023', '282090', '12750', '221166', '289024', '289025', '255691', '221160', '282091', '221162', '221168', '289020']"
519130312,704,Borderlands Triple Pack,7,1,6,0.14285714285714285,"['8990', '261640', '65920', '40940', '8980', '50110']"
519130312,765,Don't Starve MEGA PACK,4,1,3,0.25,"['219740', '393010', '282470']"
519130312,809,Playism Bundle,53,1,52,0.018867924528301886,"['312600', '368060', '352840', '363650', '368061', '380910', '363980', '230700', '433710', '283680', '359440', '372510', '427660', '384226', '266210', '358090', '384227', '365850', '415431', '418190', '384223', '372512', '359450', '346730', '320120', '384221', '455561', '419951', '407070', '384220', '455560', '273240', '373560', '292500', '313400', '384225', '373770', '352790', '455562', '292480', '384224', '449360', '352780', '428550', '407020', '355240', '372511', '444390', '450500', '396690', '442890', '263620']"
519348245,1056,Endorlight - Deluxe Edition,2,1,1,0.5,['450730']
519348245,1085,Microblast Games Bundle,6,3,3,0.5,"['450470', '448070', '306160']"
519348245,1128,Zonitron Productions Complete Pack,15,3,12,0.2,"['462370', '460660', '416270', '432150', '447880', '331710', '505440', '431270', '397620', '395980', '516700', '410590']"
519348245,1137,Crimson Duck Complete Pack,2,1,1,0.5,['501690']
519348245,244,Herrero Games,3,1,2,0.3333333333333333,"['386420', '461760']"
519348245,280,Alawar games pack!,15,1,14,0.06666666666666667,"['486810', '435040', '394680', '347610', '448400', '473480', '416320', '466780', '347590', '416310', '456690', '346140', '344440', '397770']"
519348245,361,FE Ultimate Bundle,10,3,7,0.3,"['371420', '301190', '453100', '340300', '340310', '456810', '294230']"
519348245,364,Eidos Anthology,88,1,87,0.011363636363636364,"['216416', '225020', '35135', '28000', '265191', '208792', '208799', '225320', '224920', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '8190', '216414', '216411', '242960', '238010', '211740', '208813', '203140', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '6880', '318872', '258180', '35080', '216418', '208796', '28012', '211600', '8140', '208814', '6980', '6900', '239160', '203160', '6910', '35137', '224940', '208810', '224300', '247430', '6860', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
519348245,365,Digital Homicide Super Bundle,21,3,18,0.14285714285714285,"['373110', '516230', '486340', '457930', '473650', '457940', '329950', '314700', '407740', '473620', '491250', '344750', '473640', '392870', '392050', '407730', '473630', '473580']"
519348245,367,RPG Heroes Summer Bundle,11,1,10,0.09090909090909091,"['412170', '473470', '331790', '385070', '329000', '423710', '448640', '457820', '340650', '467000']"
519348245,374,Super Mega Bundle by New Reality Games,9,1,8,0.1111111111111111,"['438010', '423710', '438030', '444480', '486150', '463220', '491650', '463210']"
519348245,480,Dancing Dragon RPG Complete,4,1,3,0.25,"['354730', '285420', '354740']"
519348245,533,Rebellion Anthology,35,1,34,0.02857142857142857,"['397350', '63398', '3720', '305181', '305185', '305184', '210561', '301640', '247910', '305186', '3730', '227100', '63399', '7020', '305187', '254820', '305180', '3710', '254880', '312740', '222021', '326431', '254840', '238090', '404040', '312690', '254920', '326430', '254860', '305183', '305182', '312680', '3700', '281940']"
519348245,665,Valve Complete Pack,19,3,16,0.15789473684210525,"['300', '420', '240', '280,360', '400', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '50']"
519348245,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
519348245,668,Portal Bundle,2,1,1,0.5,['400']
519348245,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
519348245,680,Zonitron Productions Mixed Pack,4,1,3,0.25,"['410590', '431270', '432150']"
519348245,727,Merge Games Mega Bundle,33,1,32,0.030303030303030304,"['307760', '299250', '275080', '6800', '324760', '352950', '277450', '277460', '405720', '315540', '6810', '362830', '403980', '407830', '33650', '277520', '331610', '381120', '390870', '277470', '6830', '410440', '277490', '277500', '306680', '315550', '342300', '6840', '200130', '373360', '383750', '411590']"
519348245,827,Goat Simulator: GOATY,5,1,4,0.2,"['463720', '335350', '425840', '344450']"
51centcorn,1231,Pan-Pan: Planetary Pack,4,1,3,0.25,"['508271', '471920', '508270']"
51centcorn,1282,Thomas Was Alone + Volume,2,1,1,0.5,['365770']
51centcorn,1379,Guns of Icarus Online + Alliance Collector's Edition Bundle,3,1,2,0.3333333333333333,"['252590', '217810,217811']"
51centcorn,145,Talisman - 3 Game Bundle,3,1,2,0.3333333333333333,"['358460', '258200']"
51centcorn,17,Daedalic Adventure Bundle II,5,1,4,0.2,"['339190', '327220', '105000', '220740']"
51centcorn,301,Survivor Squad Complete,2,1,1,0.5,['331720']
51centcorn,303,The Solus Project + The Ball,2,1,1,0.5,['313630']
