item_idx,item_id,num_owners,popularity_rank,popularity_score
7739,409630,31,9553,0.000625365637166892
7740,409660,28,4385,0.0005648463819571927
7741,409670,272,3795,0.005487079139012729
7742,409690,219,6122,0.004417905630308043
7743,40970,777,10439,0.015674487099312098
7744,409710,10272,7204,0.20721792983801013
7745,409720,9003,10189,0.18161828488430737
7746,409730,8,7947,0.00016138468055919793
7747,40980,190,825,0.0038328861632809506
7748,409870,24,8091,0.00048415404167759376
7749,409890,13,1468,0.00026225010590869664
7750,40990,288,8590,0.005809848500131125
7751,409910,2,6327,4.034617013979948e-05
7752,409920,3,4726,6.051925520969922e-05
7753,409960,13,7689,0.00026225010590869664
7754,409970,13,4585,0.00026225010590869664
7755,409980,13,5436,0.00026225010590869664
7756,409990,13,10381,0.00026225010590869664
7757,4100,5,9546,0.0001008654253494987
7758,41000,2937,4558,0.059248350850295534
7759,410050,7,10960,0.00014121159548929817
7760,410110,109,114,0.0021988662726190717
7761,410120,43,116,0.0008674426580056888
7762,410130,44,9099,0.0008876157430755886
7763,410150,2,3536,4.034617013979948e-05
7764,410210,285,7243,0.005749329244921426
7765,410290,8,5195,0.00016138468055919793
7766,410320,121,9977,0.0024409432934578684
7767,410340,33,9255,0.0006657118073066914
7768,410370,3,3838,6.051925520969922e-05
7769,410380,229,8663,0.0046196364810070405
7770,410430,47,3771,0.0009481349982852878
7771,410440,24,10676,0.00048415404167759376
7772,410470,15,6298,0.0003025962760484961
7773,410490,13,5075,0.00026225010590869664
7774,41050,1948,4455,0.03929716971616469
7775,410540,22,108,0.0004438078715377943
7776,410550,12,4696,0.00024207702083879688
7777,410560,274,10379,0.005527425309152529
7778,410570,11,5535,0.00022190393576889715
7779,410590,306,10705,0.00617296403138932
7780,41060,1948,3453,0.03929716971616469
7781,410660,2,7908,4.034617013979948e-05
7782,410670,162,3466,0.003268039781323758
7783,41070,5442,7088,0.10978192895039439
7784,410700,124,10052,0.002501462548667568
7785,410710,144,6138,0.0029049242500655626
7786,410770,1,2866,2.017308506989974e-05
7787,410820,255,10374,0.005144136692824434
7788,410850,48,3123,0.0009683080833551875
7789,410890,42,1272,0.0008472695729357891
7790,410910,10,7134,0.0002017308506989974
7791,410970,93,6364,0.0018760969115006758
7792,410980,93,7526,0.0018760969115006758
7793,410990,91,6213,0.0018357507413608763
7794,41100,969,3470,0.019547719432732848
7795,411000,166,10360,0.003348732121603357
7796,411080,45,5736,0.0009077888281454883
7797,411120,66,10535,0.0013314236146133827
7798,411130,1,7709,2.017308506989974e-05
7799,411180,360,7135,0.007262310625163906
7800,411181,360,5857,0.007262310625163906
7801,411182,360,5153,0.007262310625163906
7802,411183,360,1179,0.007262310625163906
7803,411184,360,9589,0.007262310625163906
7804,411185,360,5481,0.007262310625163906
7805,411186,360,8041,0.007262310625163906
7806,411187,360,4433,0.007262310625163906
7807,411188,360,9370,0.007262310625163906
7808,411189,360,5421,0.007262310625163906
7809,411190,360,7053,0.007262310625163906
7810,411191,360,9420,0.007262310625163906
7811,411192,360,2744,0.007262310625163906
7812,411193,360,6029,0.007262310625163906
7813,411194,360,7318,0.007262310625163906
7814,411310,9,5766,0.00018155776562909766
7815,411320,7,5669,0.00014121159548929817
7816,411330,19,4092,0.0003832886163280951
7817,411370,33,7265,0.0006657118073066914
7818,411390,2,7059,4.034617013979948e-05
7819,411550,1,4968,2.017308506989974e-05
7820,411560,242,6174,0.004881886586915737
7821,411570,25,9829,0.0005043271267474935
7822,411590,2,7411,4.034617013979948e-05
7823,411600,2,9103,4.034617013979948e-05
7824,411610,2,4309,4.034617013979948e-05
7825,411620,3,6187,6.051925520969922e-05
7826,411680,5,4944,0.0001008654253494987
7827,411690,1,9151,2.017308506989974e-05
7828,411720,1,8963,2.017308506989974e-05
7829,411740,18,4301,0.0003631155312581953
7830,411750,4,10534,8.069234027959896e-05
7831,411760,21,2861,0.00042363478646789454
7832,411820,53,6264,0.001069173508704686
7833,411830,94,390,0.0018962699965705755
7834,411870,2,7103,4.034617013979948e-05
7835,411960,97,3716,0.0019567892517802746
7836,412000,12,5947,0.00024207702083879688
7837,412010,2,8238,4.034617013979948e-05
7838,412050,20,4945,0.0004034617013979948
7839,41210,597,7004,0.012043331786730145
7840,412130,62,6374,0.001250731274333784
7841,412140,193,6205,0.0038934054184906496
7842,412150,6,3229,0.00012103851041939844
7843,412170,209,4936,0.004216174779609045
7844,412230,11,9723,0.00022190393576889715
7845,412250,26,7065,0.0005245002118173933
7846,412270,15,7991,0.0003025962760484961
7847,412310,5,6742,0.0001008654253494987
7848,412370,6,8854,0.00012103851041939844
7849,412380,36,5830,0.0007262310625163906
7850,412400,235,810,0.004740674991426439
7851,412410,14,10317,0.00028242319097859634
7852,412450,38,5754,0.0007665772326561902
7853,412460,5,5072,0.0001008654253494987
7854,412470,285,6347,0.005749329244921426
7855,412480,2,5368,4.034617013979948e-05
7856,412490,15,3591,0.0003025962760484961
7857,412520,14,3027,0.00028242319097859634
7858,412530,1,9434,2.017308506989974e-05
7859,412540,11,10361,0.00022190393576889715
7860,412560,1,1159,2.017308506989974e-05
7861,412600,288,8669,0.005809848500131125
7862,412670,16,4786,0.00032276936111839586
7863,412730,42,5728,0.0008472695729357891
7864,412740,78,6944,0.0015735006354521796
7865,412770,26,2584,0.0005245002118173933
7866,412790,7,10333,0.00014121159548929817
7867,412830,24,10387,0.00048415404167759376
7868,412860,25,5921,0.0005043271267474935
7869,412880,391,8545,0.007887676262330797
7870,412940,498,7568,0.01004619636481007
7871,412970,1,9011,2.017308506989974e-05
7872,41300,1323,8540,0.026688991547477357
7873,413010,42,5998,0.0008472695729357891
7874,413030,11,6804,0.00022190393576889715
7875,413150,3741,7707,0.07546751124649492
7876,413170,221,4724,0.0044582518004478424
7877,413210,1,2203,2.017308506989974e-05
7878,413220,4,6127,8.069234027959896e-05
7879,413230,5,8849,0.0001008654253494987
7880,413410,199,3902,0.004014443928910048
7881,413420,137,3563,0.0027637126545762645
7882,413460,1,5112,2.017308506989974e-05
7883,413470,3,7534,6.051925520969922e-05
7884,413480,2,9213,4.034617013979948e-05
7885,413500,3,4377,6.051925520969922e-05
7886,413510,40,113,0.0008069234027959896
7887,413580,2,9313,4.034617013979948e-05
7888,413600,5,6102,0.0001008654253494987
7889,413610,5,215,0.0001008654253494987
7890,413680,35,10264,0.0007060579774464909
7891,413690,102,2005,0.0020576546771297736
7892,413700,4,10276,8.069234027959896e-05
7893,413710,204,8870,0.004115309354259547
7894,413740,23,5561,0.000463980956607694
7895,413760,31,3917,0.000625365637166892
7896,413830,10,4325,0.0002017308506989974
7897,413850,703,5553,0.014181678804139517
7898,413851,703,3759,0.014181678804139517
7899,413852,703,5022,0.014181678804139517
7900,413853,703,3669,0.014181678804139517
7901,413854,705,9303,0.014222024974279317
7902,413855,704,6913,0.014201851889209418
7903,413856,704,6590,0.014201851889209418
7904,413857,703,2241,0.014181678804139517
7905,413858,703,6815,0.014181678804139517
7906,413859,703,5352,0.014181678804139517
7907,413870,44,7776,0.0008876157430755886
7908,41400,13,3530,0.00026225010590869664
7909,414060,11,3597,0.00022190393576889715
7910,414070,176,7836,0.0035504629723023544
7911,414080,86,6166,0.0017348853160113777
7912,414120,22,5318,0.0004438078715377943
7913,414130,17,8799,0.00034294244618829556
7914,414190,5,4249,0.0001008654253494987
7915,414260,4,10388,8.069234027959896e-05
7916,414290,197,5987,0.003974097758770249
7917,414370,28,9113,0.0005648463819571927
7918,414470,16,6574,0.00032276936111839586
7919,414500,34,3193,0.0006858848923765911
7920,414510,25,5398,0.0005043271267474935
7921,414580,121,10465,0.0024409432934578684
7922,414660,34,5209,0.0006858848923765911
7923,414720,11,6401,0.00022190393576889715
7924,414730,236,6516,0.004760848076496339
7925,414770,3,6519,6.051925520969922e-05
7926,414810,1,7239,2.017308506989974e-05
7927,414850,1,10463,2.017308506989974e-05
7928,414860,1,10462,2.017308506989974e-05
7929,414920,25,6106,0.0005043271267474935
7930,414950,7,9357,0.00014121159548929817
7931,41500,3219,9252,0.06493716084000727
7932,415000,3,6121,6.051925520969922e-05
7933,415030,86,3210,0.0017348853160113777
7934,415080,17,177,0.00034294244618829556
7935,415140,1,7216,2.017308506989974e-05
7936,415150,4,6560,8.069234027959896e-05
7937,415240,24,5732,0.00048415404167759376
7938,415270,106,9808,0.002138347017409372
7939,415310,45,10464,0.0009077888281454883
7940,415350,44,8317,0.0008876157430755886
7941,415400,35,2047,0.0007060579774464909
7942,415420,84,2015,0.0016945391458715782
7943,415480,68,1080,0.0013717697847531823
7944,415490,135,9677,0.002723366484436465
7945,415610,1,4015,2.017308506989974e-05
7946,415670,25,6186,0.0005043271267474935
7947,415740,13,8403,0.00026225010590869664
7948,415800,17,3332,0.00034294244618829556
7949,415830,25,8795,0.0005043271267474935
7950,415840,46,10289,0.000927961913215388
7951,415850,17,6162,0.00034294244618829556
7952,415860,292,6891,0.005890540840410724
7953,415880,124,5330,0.002501462548667568
7954,415890,8,5735,0.00016138468055919793
7955,415910,16,6165,0.00032276936111839586
7956,415920,3,6180,6.051925520969922e-05
7957,415950,8,10217,0.00016138468055919793
7958,415960,58,3786,0.0011700389340541849
7959,415980,1,5763,2.017308506989974e-05
7960,415990,4,6940,8.069234027959896e-05
7961,41600,78,8460,0.0015735006354521796
7962,416030,79,6793,0.0015936737205220794
7963,416040,27,5684,0.0005446732968872929
7964,416070,1,4035,2.017308506989974e-05
7965,416080,238,10145,0.004801194246636138
7966,416110,34,1403,0.0006858848923765911
7967,416120,2,3869,4.034617013979948e-05
7968,416130,373,8539,0.007524560731072603
7969,416140,2,6502,4.034617013979948e-05
7970,416170,169,9233,0.003409251376813056
7971,416180,1,6415,2.017308506989974e-05
7972,416200,28,513,0.0005648463819571927
7973,416210,74,7095,0.0014928082951725808
7974,416220,6,10138,0.00012103851041939844
7975,416240,4,10651,8.069234027959896e-05
7976,416260,38,8492,0.0007665772326561902
7977,416270,339,6490,0.006838675838696012
7978,416290,23,8190,0.000463980956607694
7979,416310,56,4286,0.0011296927639143854
7980,416320,40,1824,0.0008069234027959896
7981,416330,11,10191,0.00022190393576889715
7982,416350,33,5737,0.0006657118073066914
7983,416360,15,3308,0.0003025962760484961
7984,416370,28,9147,0.0005648463819571927
7985,416380,4,9297,8.069234027959896e-05
7986,416390,9,6158,0.00018155776562909766
7987,416450,101,8202,0.0020374815920598736
7988,416530,4,9910,8.069234027959896e-05
7989,416550,33,5005,0.0006657118073066914
7990,416590,51,3080,0.0010288273385648868
7991,41660,12,3076,0.00024207702083879688
7992,416610,13,9983,0.00026225010590869664
7993,416630,15,3970,0.0003025962760484961
7994,416640,21,7580,0.00042363478646789454
7995,416670,91,7874,0.0018357507413608763
7996,416680,47,7575,0.0009481349982852878
7997,416690,631,9013,0.012729216679106736
7998,416720,24,9925,0.00048415404167759376
7999,416760,25,7403,0.0005043271267474935
8000,416770,26,9075,0.0005245002118173933
8001,416790,2,7859,4.034617013979948e-05
8002,41680,4,7844,8.069234027959896e-05
8003,416800,23,7536,0.000463980956607694
8004,416850,1,9876,2.017308506989974e-05
8005,416880,29,5514,0.0005850194670270924
8006,41700,1994,10009,0.04022513162938008
8007,417060,5,5125,0.0001008654253494987
8008,417110,10,6030,0.0002017308506989974
8009,417290,18,5042,0.0003631155312581953
8010,41730,253,6368,0.005103790522684634
8011,417310,3,7778,6.051925520969922e-05
8012,417350,2,3082,4.034617013979948e-05
8013,41740,271,5576,0.005466906053942829
8014,417480,2,4409,4.034617013979948e-05
8015,417730,27,9854,0.0005446732968872929
8016,417750,7,9024,0.00014121159548929817
8017,417860,4266,7923,0.08605838090819229
8018,417880,10,2885,0.0002017308506989974
8019,417890,721,9019,0.014544794335397713
8020,417900,2,5090,4.034617013979948e-05
8021,417910,69,10058,0.001391942869823082
8022,417980,32,7981,0.0006455387222367917
8023,417990,31,7909,0.000625365637166892
8024,41800,1360,9954,0.027435395695063647
8025,418000,35,9180,0.0007060579774464909
8026,418020,6,4835,0.00012103851041939844
8027,418040,68,3674,0.0013717697847531823
8028,418070,822,2702,0.016582275927457587
8029,418110,83,10229,0.0016743660608016784
8030,418120,51,2711,0.0010288273385648868
8031,418150,2,6269,4.034617013979948e-05
8032,418160,40,5764,0.0008069234027959896
8033,418170,1,6195,2.017308506989974e-05
8034,418180,55,3725,0.0011095196788444856
8035,418190,18,4279,0.0003631155312581953
8036,418250,5,5527,0.0001008654253494987
8037,418280,33,9070,0.0006657118073066914
8038,418300,16,4817,0.00032276936111839586
8039,418310,26,5905,0.0005245002118173933
8040,418340,858,8379,0.017308506989973976
8041,418360,12,1115,0.00024207702083879688
8042,418380,4,5018,8.069234027959896e-05
8043,418430,45,10286,0.0009077888281454883
8044,418440,3,8397,6.051925520969922e-05
8045,418520,8,10169,0.00016138468055919793
8046,418580,19,8312,0.0003832886163280951
8047,418610,25,6965,0.0005043271267474935
8048,418620,2,6960,4.034617013979948e-05
8049,418650,96,2749,0.001936616166710375
8050,418910,21,5968,0.00042363478646789454
8051,418950,15,8227,0.0003025962760484961
8052,418960,20,3961,0.0004034617013979948
8053,41900,812,10479,0.01638054507675859
8054,419000,9,8765,0.00018155776562909766
8055,419080,62,7389,0.001250731274333784
8056,419090,29,2466,0.0005850194670270924
8057,419220,8,1584,0.00016138468055919793
8058,419230,3,7073,6.051925520969922e-05
8059,419240,3,4295,6.051925520969922e-05
8060,419250,2,5295,4.034617013979948e-05
8061,419340,1,9156,2.017308506989974e-05
8062,419460,44,6847,0.0008876157430755886
8063,419480,20,10800,0.0004034617013979948
8064,419500,4,5146,8.069234027959896e-05
8065,419520,8,4899,0.00016138468055919793
8066,419580,1,8895,2.017308506989974e-05
8067,419590,41,6265,0.0008270964878658893
8068,419810,7,8187,0.00014121159548929817
8069,419910,360,5275,0.007262310625163906
8070,420,13060,9756,0.2634604910128906
8071,42000,15,8289,0.0003025962760484961
8072,420000,35,7896,0.0007060579774464909
8073,420050,2,3318,4.034617013979948e-05
8074,420070,22,8418,0.0004438078715377943
8075,420090,360,9886,0.007262310625163906
8076,420100,8,7790,0.00016138468055919793
8077,420110,312,10454,0.0062940025418087185
8078,420160,9,5097,0.00018155776562909766
8079,420210,93,7655,0.0018760969115006758
8080,420270,48,9979,0.0009683080833551875
8081,420300,6,4695,0.00012103851041939844
8082,420440,25,3519,0.0005043271267474935
8083,420500,1,9946,2.017308506989974e-05
8084,420550,1,9536,2.017308506989974e-05
8085,420570,2,10466,4.034617013979948e-05
8086,420630,2,10467,4.034617013979948e-05
8087,420670,1,10468,2.017308506989974e-05
8088,420740,193,6602,0.0038934054184906496
8089,420770,38,10469,0.0007665772326561902
8090,420790,448,8632,0.009037542111315083
8091,420840,13,10470,0.00026225010590869664
8092,420850,19,10472,0.0003832886163280951
8093,420880,99,10473,0.001997135421920074
8094,420900,4,10474,8.069234027959896e-05
8095,420910,44,4508,0.0008876157430755886
8096,420930,14,10475,0.00028242319097859634
8097,420950,21,8702,0.00042363478646789454
8098,420970,37,4675,0.0007464041475862904
8099,420980,1,3648,2.017308506989974e-05
8100,421030,17,6103,0.00034294244618829556
8101,421040,134,10476,0.002703193399366565
8102,421050,21,850,0.00042363478646789454
8103,421060,73,10477,0.001472635210102681
8104,421110,10,6567,0.0002017308506989974
8105,421120,21,10471,0.00042363478646789454
8106,421140,18,10443,0.0003631155312581953
8107,421180,9,2547,0.00018155776562909766
8108,42120,909,9932,0.018337334328538863
8109,421260,41,9896,0.0008270964878658893
8110,42140,304,4348,0.006132617861249521
8111,42160,4787,8871,0.09656855822961005
8112,421600,5,7476,0.0001008654253494987
8113,421610,4,5128,8.069234027959896e-05
8114,421630,16,4215,0.00032276936111839586
8115,421670,150,2179,0.003025962760484961
8116,42170,636,7487,0.012830082104456235
8117,421700,80,9051,0.0016138468055919791
8118,421730,39,6494,0.0007867503177260898
8119,421740,5,7724,0.0001008654253494987
8120,421810,64,6136,0.0012910774444735834
8121,421880,37,6497,0.0007464041475862904
8122,421890,1,8525,2.017308506989974e-05
8123,421900,3,5850,6.051925520969922e-05
8124,421910,14,6711,0.00028242319097859634
8125,421960,136,5394,0.0027435395695063645
8126,42200,17,5437,0.00034294244618829556
8127,422020,1,9292,2.017308506989974e-05
8128,42210,19,6131,0.0003832886163280951
8129,422100,301,9591,0.006072098606039821
8130,422110,4,10478,8.069234027959896e-05
8131,422130,19,4575,0.0003832886163280951
8132,422140,1,8578,2.017308506989974e-05
8133,42220,9,9238,0.00018155776562909766
8134,422210,2,8586,4.034617013979948e-05
8135,422250,287,9922,0.005789675415061225
8136,422270,2,8617,4.034617013979948e-05
8137,42230,20,7574,0.0004034617013979948
8138,422300,3,5907,6.051925520969922e-05
8139,422420,1033,4164,0.020838796877206432
8140,422590,2,9280,4.034617013979948e-05
8141,422630,190,4161,0.0038328861632809506
8142,422650,8,10137,0.00016138468055919793
8143,422860,2,9777,4.034617013979948e-05
8144,422940,2,8018,4.034617013979948e-05
8145,422970,299,7205,0.006031752435900022
8146,422980,5,8104,0.0001008654253494987
8147,4230,223,10082,0.004498597970587642
8148,423120,25,4127,0.0005043271267474935
8149,423180,28,9778,0.0005648463819571927
8150,423220,2,10093,4.034617013979948e-05
8151,423230,67,7192,0.0013515966996832825
8152,423270,2,7141,4.034617013979948e-05
8153,423320,17,5205,0.00034294244618829556
8154,423440,5,5237,0.0001008654253494987
8155,423460,1,10480,2.017308506989974e-05
8156,423490,5,10961,0.0001008654253494987
8157,423550,8,5579,0.00016138468055919793
8158,423580,66,5801,0.0013314236146133827
8159,423610,9,8925,0.00018155776562909766
8160,423620,28,4948,0.0005648463819571927
8161,423650,2,3629,4.034617013979948e-05
8162,423700,27,7315,0.0005446732968872929
8163,423710,239,5777,0.004821367331706038
8164,423720,7,7281,0.00014121159548929817
8165,423740,3,5424,6.051925520969922e-05
8166,423750,14,2830,0.00028242319097859634
8167,423760,52,5196,0.0010490004236347866
8168,423770,55,4465,0.0011095196788444856
8169,423800,9,8008,0.00018155776562909766
8170,423810,5,5858,0.0001008654253494987
8171,423840,60,2676,0.0012103851041939844
8172,423880,479,2205,0.009662907748481976
8173,423900,28,8981,0.0005648463819571927
8174,423920,24,3118,0.00048415404167759376
8175,423950,4,9275,8.069234027959896e-05
8176,424000,30,8573,0.0006051925520969922
8177,424010,1,4530,2.017308506989974e-05
8178,424020,1,6245,2.017308506989974e-05
8179,424030,4,10370,8.069234027959896e-05
8180,424060,27,3783,0.0005446732968872929
8181,424100,2,5762,4.034617013979948e-05
8182,424170,13,598,0.00026225010590869664
8183,424210,7,8839,0.00014121159548929817
8184,424250,19,3863,0.0003832886163280951
8185,424280,1487,2683,0.02999737749894091
8186,424310,1,4407,2.017308506989974e-05
8187,424320,10,9384,0.0002017308506989974
8188,424370,25,8588,0.0005043271267474935
8189,424590,2,6240,4.034617013979948e-05
8190,424640,11,6241,0.00022190393576889715
8191,424750,1,10442,2.017308506989974e-05
8192,424760,1,5194,2.017308506989974e-05
8193,424780,46,6532,0.000927961913215388
8194,424830,376,6242,0.007585079986282302
8195,424870,1,3877,2.017308506989974e-05
8196,42500,701,8829,0.014141332633999717
8197,425040,2,1235,4.034617013979948e-05
8198,425070,3,8616,6.051925520969922e-05
8199,425150,8,10425,0.00016138468055919793
8200,425160,37,5767,0.0007464041475862904
8201,425210,31,6948,0.000625365637166892
8202,425220,11,6945,0.00022190393576889715
8203,425230,23,4320,0.000463980956607694
8204,425310,1,3953,2.017308506989974e-05
8205,425340,30,369,0.0006051925520969922
8206,425410,5,265,0.0001008654253494987
8207,425450,1,10134,2.017308506989974e-05
8208,425580,32,6247,0.0006455387222367917
8209,425600,1,1820,2.017308506989974e-05
8210,425670,6,6050,0.00012103851041939844
8211,425680,139,1023,0.002804058824716064
8212,425681,139,6037,0.002804058824716064
8213,425682,139,6246,0.002804058824716064
8214,425683,139,7569,0.002804058824716064
8215,425684,139,6459,0.002804058824716064
8216,425685,139,6219,0.002804058824716064
8217,425686,139,6220,0.002804058824716064
8218,425687,139,6226,0.002804058824716064
8219,425688,139,6227,0.002804058824716064
8220,425689,139,8567,0.002804058824716064
8221,425720,28,6463,0.0005648463819571927
8222,425820,2,4738,4.034617013979948e-05
8223,425860,15,821,0.0003025962760484961
8224,425870,2,3694,4.034617013979948e-05
8225,425900,3,6225,6.051925520969922e-05
8226,426000,297,9394,0.005991406265760222
8227,426010,10,5210,0.0002017308506989974
8228,426040,44,4625,0.0008876157430755886
8229,426170,4,3129,8.069234027959896e-05
8230,426290,6,6139,0.00012103851041939844
8231,426330,33,10008,0.0006657118073066914
8232,42640,290,6140,0.005850194670270924
8233,42650,676,6019,0.013637005507252224
8234,426560,91,6141,0.0018357507413608763
8235,426590,2,9902,4.034617013979948e-05
8236,42660,1,6142,2.017308506989974e-05
8237,426630,57,5753,0.0011498658489842851
8238,426690,12,328,0.00024207702083879688
8239,42670,71,3881,0.0014322890399628815
8240,426750,61,9642,0.0012305581892638842
8241,426790,107,7,0.002158520102479272
8242,42680,4992,7474,0.1007040406689395
8243,42690,4992,1551,0.1007040406689395
8244,426930,7,4789,0.00014121159548929817
8245,426970,51,9495,0.0010288273385648868
8246,42700,5637,4466,0.11371568053902484
8247,427030,9,10024,0.00018155776562909766
8248,42710,5637,6222,0.11371568053902484
8249,427100,2,6223,4.034617013979948e-05
8250,427190,65,5367,0.001311250529543483
8251,427240,13,6224,0.00026225010590869664
8252,427250,162,6244,0.003268039781323758
8253,427270,2664,10298,0.05374109862621291
8254,42730,20,7722,0.0004034617013979948
8255,427470,28,8412,0.0005648463819571927
8256,427510,21,6376,0.00042363478646789454
8257,427520,1588,7319,0.03203485909100079
8258,427550,22,684,0.0004438078715377943
8259,427640,3,8556,6.051925520969922e-05
8260,427660,4,4746,8.069234027959896e-05
8261,427730,1710,7814,0.03449597546952855
8262,427760,8,4626,0.00016138468055919793
8263,427770,25,10346,0.0005043271267474935
8264,427780,149,9612,0.003005789675415061
8265,427810,14,6288,0.00028242319097859634
8266,427820,42,8386,0.0008472695729357891
8267,427860,1,8542,2.017308506989974e-05
8268,427890,7,6243,0.00014121159548929817
8269,427910,3,10283,6.051925520969922e-05
8270,427920,375,9590,0.007564906901212402
8271,427930,41,6221,0.0008270964878658893
8272,427950,9,9617,0.00018155776562909766
8273,427970,1,5491,2.017308506989974e-05
8274,427980,66,8078,0.0013314236146133827
8275,42800,70,4488,0.0014121159548929818
8276,428020,2,8530,4.034617013979948e-05
8277,428040,2,4557,4.034617013979948e-05
8278,428060,5,7721,0.0001008654253494987
8279,428080,1,6272,2.017308506989974e-05
8280,42810,52,8054,0.0010490004236347866
8281,428100,8,9890,0.00016138468055919793
8282,428110,4,8408,8.069234027959896e-05
8283,428180,2,6468,4.034617013979948e-05
8284,428190,3,4763,6.051925520969922e-05
8285,42820,68,7450,0.0013717697847531823
8286,428200,5,8538,0.0001008654253494987
8287,428210,9,9788,0.00018155776562909766
8288,428220,4,471,8.069234027959896e-05
8289,428240,10,8287,0.0002017308506989974
8290,428250,23,2819,0.000463980956607694
8291,428260,7,8924,0.00014121159548929817
8292,428270,25,8807,0.0005043271267474935
8293,428280,23,10185,0.000463980956607694
8294,42830,8,5095,0.00016138468055919793
8295,428340,3,6256,6.051925520969922e-05
8296,428350,15,6239,0.0003025962760484961
8297,428370,55,5179,0.0011095196788444856
8298,428410,18,6257,0.0003631155312581953
8299,428420,1,8961,2.017308506989974e-05
8300,428430,555,6236,0.011196062213794355
8301,428440,5,6258,0.0001008654253494987
8302,428460,18,5419,0.0003631155312581953
8303,42850,112,6025,0.0022593855278287707
8304,428510,26,4399,0.0005245002118173933
8305,428530,28,2900,0.0005648463819571927
8306,428540,1,805,2.017308506989974e-05
8307,428550,108,73,0.0021786931875491717
8308,428630,49,1421,0.0009884811684250873
8309,428690,559,8692,0.011276754554073955
8310,42870,28,9849,0.0005648463819571927
8311,428740,16,6260,0.00032276936111839586
8312,428750,10,6235,0.0002017308506989974
8313,428760,33,6250,0.0006657118073066914
8314,428830,7,5004,0.00014121159548929817
8315,428860,1,6216,2.017308506989974e-05
8316,428870,42,9124,0.0008472695729357891
8317,428880,11,6261,0.00022190393576889715
8318,42890,229,6259,0.0046196364810070405
8319,428900,73,6251,0.001472635210102681
8320,428930,1,6581,2.017308506989974e-05
8321,428940,14,6255,0.00028242319097859634
8322,428950,269,3835,0.00542655988380303
8323,4290,200,2320,0.004034617013979948
8324,429020,33,6237,0.0006657118073066914
8325,429040,17,6565,0.00034294244618829556
8326,429050,46,6568,0.000927961913215388
8327,429060,21,4412,0.00042363478646789454
8328,42910,12239,6252,0.2468983881705029
8329,429120,20,8920,0.0004034617013979948
8330,429160,21,2372,0.00042363478646789454
8331,42920,157,3295,0.003167174355974259
8332,429200,21,3281,0.00042363478646789454
8333,429220,3,8746,6.051925520969922e-05
8334,429260,17,7986,0.00034294244618829556
8335,429280,48,8159,0.0009683080833551875
8336,42930,111,2439,0.002239212442758871
8337,429300,216,6253,0.004357386375098343
8338,429330,240,7366,0.004841540416775938
8339,429350,1,2767,2.017308506989974e-05
8340,429390,3,9958,6.051925520969922e-05
8341,42940,114,9268,0.0022997316979685703
8342,429430,1,8169,2.017308506989974e-05
8343,429470,163,8133,0.0032882128663936578
8344,429490,17,3850,0.00034294244618829556
8345,42950,119,6254,0.002400597123318069
8346,429520,23,8718,0.000463980956607694
8347,429530,8,9524,0.00016138468055919793
8348,429570,274,9779,0.005527425309152529
8349,429580,74,2487,0.0014928082951725808
8350,42960,871,6238,0.017570757095882673
8351,429600,39,3658,0.0007867503177260898
8352,429610,20,8901,0.0004034617013979948
8353,429620,16,8463,0.00032276936111839586
8354,429680,235,8247,0.004740674991426439
8355,429690,1,9819,2.017308506989974e-05
8356,429700,64,6230,0.0012910774444735834
8357,429720,22,5083,0.0004438078715377943
8358,429780,22,2467,0.0004438078715377943
8359,429790,190,5265,0.0038328861632809506
8360,42980,293,6233,0.005910713925480624
8361,429830,17,8107,0.00034294244618829556
8362,42990,311,2525,0.006273829456738819
8363,429940,89,6248,0.0017954045712210767
8364,429950,31,8272,0.000625365637166892
8365,4300,110,7024,0.0022190393576889712
8366,43000,576,6234,0.01161969700026225
8367,430020,44,3335,0.0008876157430755886
8368,430080,21,3704,0.00042363478646789454
8369,430190,14,6231,0.00028242319097859634
8370,430240,1,9721,2.017308506989974e-05
8371,430280,7,6232,0.00014121159548929817
8372,430290,1,6249,2.017308506989974e-05
8373,430300,1,4240,2.017308506989974e-05
8374,430390,2,10219,4.034617013979948e-05
8375,430440,121,6217,0.0024409432934578684
8376,430930,1,8899,2.017308506989974e-05
8377,430960,19,4692,0.0003832886163280951
8378,43100,193,4298,0.0038934054184906496
8379,431000,10,6228,0.0002017308506989974
8380,431060,1,5134,2.017308506989974e-05
8381,43110,11237,6262,0.22668495693046337
8382,431180,18,5138,0.0003631155312581953
8383,431220,30,6055,0.0006051925520969922
8384,431230,43,7394,0.0008674426580056888
8385,431240,2168,6229,0.04373524843154263
8386,431250,9,6218,0.00018155776562909766
8387,431260,16,5633,0.00032276936111839586
8388,431270,303,3509,0.006112444776179621
8389,431290,95,8723,0.0019164430816404753
8390,431300,1,9521,2.017308506989974e-05
8391,431330,25,2246,0.0005043271267474935
8392,431360,14,9978,0.00028242319097859634
8393,431370,7,9225,0.00014121159548929817
8394,431390,2,7957,4.034617013979948e-05
8395,431410,7,8057,0.00014121159548929817
8396,431450,4,10424,8.069234027959896e-05
8397,431460,10,3083,0.0002017308506989974
8398,431470,1,6287,2.017308506989974e-05
8399,431500,97,7746,0.0019567892517802746
8400,431510,61,5401,0.0012305581892638842
8401,431540,118,2104,0.0023804240382481693
8402,431560,189,3778,0.0038127130782110506
8403,431590,11,6295,0.00022190393576889715
8404,43160,3612,9937,0.07286518327247786
